p1_name,p2_name,y_true,y_pred_catboost,abs_error,consistency_confidence,density_confidence,combined_confidence,neighbor_target_std,mean_neighbor_distance,local_mean_target
alina reissenauer,melánie tomková,47.0,30.0,17.0,0.07919190374812897,0.1015852055690239,0.0847902292033527,11.627553482998906,8.843953107133617,-17.0
nora barta-boncz,annemarie del favero,19.0,12.0,7.0,0.038354302324172626,0.11361488628203789,0.057169448313638946,25.072694310743714,7.801663520725597,15.4
andreas kotala,frank böhm,33.0,33.0,0.0,0.04386847599637255,0.11090332774062617,0.06062718893243595,21.795412361320444,8.01686198577141,8.4
graham king,christian börner,-16.0,15.0,31.0,0.0734351974492415,0.09366158486869666,0.0784917943041053,12.617448236470002,9.676735840012649,20.0
matěj volf,leonhard prager,18.0,17.0,1.0,0.05327114697375952,0.12292245704060081,0.07068397449046984,17.77188791321845,7.135209985834434,13.4
clarissa steiner,klára byrtusová,39.0,40.0,1.0,0.08986994014314426,0.0855679841010905,0.08879445113263082,10.127191120937729,10.686613988925979,33.8
ray ryan,peter sákovics,-51.0,-37.0,14.0,0.08327027583709073,0.058711468467990684,0.07713057399481572,11.009087155618309,16.03244742626727,-36.0
jacques léonardi,phil pinto,-7.0,-4.0,3.0,0.0465544268560819,0.0646138646788513,0.05106928631177425,20.48023437365891,14.476554528509869,-4.4
keith lesser,jan port,-9.0,-13.0,4.0,0.06493506493506493,0.09071979969925437,0.07138124862611228,14.4,10.02295202717714,2.8
mr hubert fromlet,zdenek dana,-22.0,-46.0,24.0,0.05426315214436344,0.042275535081473976,0.05126624787864107,17.428711943227473,22.654342826714945,-47.8
nora barta-boncz,magdalena kotnis,19.0,22.0,3.0,0.04885448533970144,0.07276250154021184,0.05483148938982904,19.46894963782073,12.743342777286937,20.4
frank böhm,thomas ostenfeld larsen,-19.0,-10.0,9.0,0.03256347014243649,0.1272750904372431,0.056241375216138145,29.709257816377708,6.85699697061367,14.6
miłosz dużyński,graham king,19.0,15.0,4.0,0.039278925045102,0.09185196969335072,0.05242218620716418,24.458945193936717,9.887082806591042,9.6
milos pospisil,tomas jirouch,-31.0,-16.0,15.0,0.05791964064758676,0.10957846255726168,0.0708343461250055,16.26530048907797,8.125880913664368,2.2
kirsten i. kaptein,lucie hlavacova,8.0,5.0,3.0,0.0691512482595509,0.08749708770380021,0.07373770812061323,13.461054936371072,10.428951822776698,9.0
adam borkowski,zoltan matecsa,-14.0,-7.0,7.0,0.034418392438245335,0.09936266761779046,0.050654461233131616,28.054233192158364,9.06414203618819,-2.6
virág sákovics,tsz yan joyce chan,-23.0,-8.0,15.0,0.059501397873265506,0.07981094616889434,0.06457878494717272,15.80632784678339,11.52960963379409,-20.4
alina reissenauer,wan yin lui,17.0,23.0,6.0,0.1287894059453777,0.07244600424442345,0.11470355552013912,6.764613810115105,12.80338378119695,17.8
melánie tomková,nora barta-boncz,-22.0,-3.0,19.0,0.07381430397012591,0.1046052446022346,0.08151203912815308,12.547509713086498,8.559750123452584,-0.6
saga frozkhan,annemarie del favero,-26.0,0.0,26.0,0.056179775280898875,0.153024923556856,0.08039106234988816,16.8,5.534883186061208,-8.4
sandra ettenauer,clarissa steiner,-25.0,-1.0,24.0,0.05803549326405572,0.06727607066650075,0.06034563761466698,16.230834852218788,13.864126131223907,3.6
petra trocilova,kateřina pokorná,11.0,13.0,2.0,0.07497062584071505,0.10535935582159048,0.08256780833593391,12.338557452149745,8.4913260640407,17.4
jan port,bertrand carlier,21.0,15.0,6.0,0.04269921507883351,0.10520919102331382,0.05832670906495359,22.419634252146043,8.50487300846563,3.4
koen hageraats,joerg kanonenberg,23.0,19.0,4.0,0.10180502342588639,0.07263903109204126,0.0945135253424251,8.822698000045111,12.766703450833415,16.6
bastian böhm,leon griffiths,-31.0,-19.0,12.0,0.1069261955661495,0.09540298081507498,0.10404539187838087,8.35224520712844,9.481852783387941,-26.2
tomas jirouch,miroslav ambrús,8.0,24.0,16.0,0.09605564509838822,0.07098033046573542,0.08978681644022503,9.410632284814874,13.088410034702974,19.2
adam borkowski,bartosz panek,24.0,23.0,1.0,0.04215688897312667,0.06933456392371257,0.04895130771077315,22.720915474513784,13.422820933874771,-0.4
sylvain ternon,martin sopko,18.0,4.0,14.0,0.11068162005412628,0.08885860380115987,0.10522586599088468,8.034923770640267,10.253834262776781,10.8
bertrand carlier,david dvorský,22.0,21.0,1.0,0.09645033129211958,0.11399574067974635,0.10083668363902629,9.368030742904295,7.772257577669919,26.8
annemarie del favero,saga frozkhan,-1.0,5.0,6.0,0.05260082771759767,0.14722742793678797,0.07625747777239525,18.01110768387108,5.792212660465342,-5.0
michal horácek,jesper hedlund,2.0,11.0,9.0,0.08908322156171662,0.09437305518591288,0.09040567996776569,10.225458424931373,9.596244850079524,-13.8
clarissa steiner,alina reissenauer,-15.0,-19.0,4.0,0.06933673469775628,0.09827937162105552,0.07657239392858109,13.422369388450013,9.175075232021106,-15.8
jonas grafeneder,johannes sgiarovello,10.0,17.0,7.0,0.06513512241174305,0.10758715908182272,0.07574813157926297,14.352700094407323,8.294789531894555,9.0
joerg kanonenberg,bastian böhm,18.0,31.0,13.0,0.033027304452539694,0.09702507144280009,0.04902674620010479,29.277978072264485,9.306614415528026,-6.0
koen hageraats,leon griffiths,-11.0,2.0,13.0,0.06801539144553712,0.08040341207039613,0.07111239660175186,13.70255450636851,11.437283123314014,-4.8
leon sam,leonhard prager,-14.0,11.0,25.0,0.16677789644068108,0.08532685725868924,0.14641513664518313,4.995998398718719,10.719639421012019,8.8
matěj volf,leon steiner,39.0,42.0,3.0,0.09892920972899658,0.07742340217219643,0.09355275783979655,9.108238029388561,11.915991443722822,45.8
robin sam,markus perschinka,-19.0,-11.0,8.0,0.06977068708983461,0.11604631303115771,0.08133959357516539,13.332666649999169,7.617249216108282,5.8
jonas borovička,romeo sam,-43.0,-45.0,2.0,0.07460890726884926,0.10788610327180059,0.0829282062695871,12.403225386970924,8.269034376750739,-28.6
dominik pluskal,fynn borchert,22.0,20.0,2.0,0.06708980368379579,0.0697288090188957,0.06774955501757077,13.905394636614956,13.341274633401692,16.2
tobias pajer,leon borchert,-20.0,-17.0,3.0,0.03288223039702453,0.10976157317951091,0.05210206609264612,29.411562352245078,8.11065658984805,-5.6
šimon borovička,daniel kürzl,35.0,19.0,16.0,0.04223847624849971,0.13369954902709724,0.06510374444314909,22.675096471680117,6.479456791565747,16.2
luis wiesner,bruno gallert,25.0,35.0,10.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
sylvain ternon,stefan urban,33.0,41.0,8.0,0.05728688637724007,0.06576540767929225,0.05940651670275311,16.45600194457937,14.205562244463561,25.0
lena hauser,romy nothegger,-39.0,-34.0,5.0,0.034731767182064756,0.07303717034366435,0.04430811797246466,27.79208520424475,12.691658580071833,-15.0
matthias windbacher,keith lesser,8.0,-13.0,21.0,0.10803911519088917,0.10186837483680007,0.1064964301023669,8.255906976220118,8.81658931539908,7.2
annemarie del favero,karolin radl,-33.0,6.0,39.0,0.0681101240665395,0.11764741554980657,0.08049444693735627,13.682105101189656,7.499974226604624,18.0
michał kurek,julien castel,-3.0,-1.0,2.0,0.09958053051468364,0.06070113934017091,0.08986068272105546,9.042123644365853,15.474155359687263,-2.8
matthew davidson,matěj volf,-12.0,-4.0,8.0,0.04620294263180606,0.09504869981416655,0.05841438192739618,20.643643089338664,9.520922452965051,-0.2
simon vaclahovsky,leonhard prager,4.0,8.0,4.0,0.06472528149446946,0.06836205624702445,0.0656344751826082,14.449913494550755,13.627997677344974,3.0
nikola mikac,nicolas lenggenhager,-8.0,-4.0,4.0,0.156159660795834,0.09879019053358905,0.14181729323027276,5.403702434442518,9.122462509675959,10.0
leon sam,andreas kotala,12.0,4.0,8.0,0.08569286542608394,0.10021217881173725,0.08932269377249727,10.669582934679312,8.978827043354096,-19.4
nora barta-boncz,sandra ettenauer,-5.0,-1.0,4.0,0.06314012407735502,0.0666543410916169,0.06401867833092048,14.837789592793127,14.002773767210337,10.2
clarissa steiner,alina reissenauer,-15.0,-19.0,4.0,0.0770813686265567,0.07836170141633894,0.07740145182400227,11.973303637676612,11.761335983339091,-16.2
fynn borchert,mehdi bahrami,34.0,19.0,15.0,0.11062068662628398,0.10164881697694828,0.10837771921395005,8.039900496896712,8.837792802121623,-20.4
henri widu,roshan mishra,-20.0,-16.0,4.0,0.05126003185974599,0.08939984967176234,0.06079498631275008,18.50837648201484,10.185701135645846,-7.2
mostafa kazemi,leon steiner,-12.0,-8.0,4.0,0.05644468810218895,0.10424453510927154,0.0683946498539596,16.71645895517349,8.59282900491404,-5.6
nazari shapar,thomas mambrini,-22.0,-23.0,1.0,0.040370487978585966,0.10842058847306354,0.05738301310220536,23.77057003944163,8.22334045667391,13.6
morteza panahi,péter burcsi,-26.0,-34.0,8.0,0.0839850675105865,0.06800797116747365,0.07999079342480829,10.906878563548785,13.704158686596324,-17.8
lotfullah yusufi,patrik pluskal,-20.0,-23.0,3.0,0.053822664441879574,0.056352898481925005,0.05445522295189093,17.579533554676587,16.7453161583294,-7.6
mortesa nurie,piotr ostaszyk,-15.0,-20.0,5.0,0.06387304381875121,0.07463515339214195,0.0665635712120989,14.656056768449009,12.398512022155048,-21.0
markus perschinka,mohammad reza asghary,38.0,37.0,1.0,0.05108490975933639,0.07354315758723604,0.0566994717163113,18.57525235360209,12.597458047865455,9.4
saso poljansek,sabry ghoneim,4.0,-3.0,7.0,0.061242968905316206,0.07716686028121796,0.06522394174929164,15.328405005087776,11.958930768411673,-1.8
bernhard pilsz,miłosz dużyński,18.0,22.0,4.0,0.056406609285114005,0.1169387381171595,0.07153964149312537,16.728418933061185,7.551486155067897,1.4
andreas kotala,jonas borovička,40.0,43.0,3.0,0.045425058689291684,0.06105770209284726,0.04933321954018058,21.014280858501916,15.377950131162033,20.0
michal fojtík,robin sam,-13.0,-2.0,11.0,0.1739210034700912,0.12499346926135001,0.1616891199179059,4.749736834815168,7.00041798911182,-21.8
damian roman,tobias pajer,30.0,41.0,11.0,0.042050918179609424,0.049640594480812913,0.04394833725491029,22.7806935803105,19.14480306811233,28.8
henri widu,dominik pluskal,-22.0,-14.0,8.0,0.049855899501144545,0.07959133867041855,0.05728975929346304,19.05780679931455,11.564181187364131,-6.0
pauline cavé,nora barta-boncz,29.0,45.0,16.0,0.04808860109163288,0.08868459569934659,0.058237599743561304,19.794948850653796,10.275915418165095,12.4
clarissa steiner,sandra ettenauer,21.0,12.0,9.0,0.05168559142500162,0.06098484687804929,0.054010405288263535,18.347751905887545,15.397515959984105,11.6
sylvain ternon,matthias windbacher,34.0,36.0,2.0,0.057302847419311055,0.09058174542246031,0.06562257192009838,16.451139778143034,10.039751942691577,16.6
tugsjargal dashzeveg,karolin radl,-2.0,-11.0,9.0,0.11923962145346817,0.10104245890626808,0.11469033081666814,7.386474125047755,8.896829618206826,-11.8
julien castel,bastian böhm,-14.0,14.0,28.0,0.049151440528748244,0.09789135922418822,0.06133642020260824,19.345283662949996,9.215406220990621,18.6
kathrin widu,romy nothegger,-23.0,-24.0,1.0,0.06683237647229145,0.06948379490011926,0.0674952310792484,13.962807740565648,13.39184491056466,-34.2
simon vaclahovsky,matěj volf,20.0,23.0,3.0,0.04431683930414285,0.063189157419281,0.049034918832927384,21.564786110694442,14.825499830052626,2.6
šimon borovička,luis wiesner,-8.0,-3.0,5.0,0.05142552670755255,0.08286486333529486,0.05928536086448813,18.445595680270127,11.067841057719663,4.4
bruno gallert,daniel kürzl,27.0,11.0,16.0,0.050559411190105805,0.13042023082928875,0.07052461609990154,18.778711350888802,6.667522083356319,-1.4
leon sam,nicolas lenggenhager,-34.0,-19.0,15.0,0.2583618810609758,0.08633543673213333,0.21535526997876517,2.870540018881465,10.582729384952637,5.6
damian roman,leon borchert,18.0,35.0,17.0,0.059278693748612256,0.10850791725871593,0.07158599962613818,15.869467539901898,8.21591737509527,28.4
máté horváth,roshan mishra,-10.0,3.0,13.0,0.059323030323957186,0.10424377426818904,0.07055321631001515,15.856859714331838,8.592899019823378,13.6
andreas kotala,romeo sam,30.0,1.0,29.0,0.0547425971036462,0.11993759874056166,0.07104134751287507,17.2673101553195,7.337669008724371,3.2
henri widu,fynn borchert,-19.0,5.0,24.0,0.11642166756897722,0.09737634280099547,0.11166033637698178,7.58946638440411,9.269434764495767,-1.0
michal fojtík,markus perschinka,-13.0,-1.0,12.0,0.08923885864422701,0.10861006488719828,0.09408166020496983,10.20588065773846,8.207249816475054,-21.2
patrik pluskal,péter burcsi,-31.0,-11.0,20.0,0.049433627689432325,0.10660118895007958,0.06372551800459414,19.229144546755062,8.380758412256466,-4.8
istván sági,fynn borchert,5.0,10.0,5.0,0.05340579650301322,0.07097241566189781,0.057797451292734364,17.72455923288362,13.08998116625836,-8.8
marcel weigl / martin hörzweber,clarissa steiner / martin strassnig,31.0,35.0,4.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
tobias pajer,henri widu,-19.0,-15.0,4.0,0.10305005429100557,0.05961332083300147,0.09219087092650455,8.704022058795578,15.774774262305613,-10.8
mostafa kazemi,morteza panahi,14.0,5.0,9.0,0.08971087402091661,0.10659562427544243,0.09393206158454807,10.146920715172659,8.381248121555217,-2.8
sebastian eggert / alexander hohlrieder,ildiko kovacs/ alizada murtaza,30.0,32.0,2.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
mortesa nurie,miłosz dużyński,-24.0,-25.0,1.0,0.0871335112446399,0.06792485459386013,0.08233134708194495,10.476640682967036,13.722151500790876,-15.2
damian roman,dominik pluskal,12.0,29.0,17.0,0.046639322036853406,0.10500870420736434,0.06123166757948115,20.441134997841974,8.523020091984614,5.6
christian börner,leon steiner,-10.0,13.0,23.0,0.04334824861866092,0.09785790689045913,0.05697566318661047,22.068982758613956,9.218898316713304,-0.6
christian schupp,piotr ostaszyk,12.0,16.0,4.0,0.08347258100575981,0.11382293372204452,0.09106016918483098,10.979981785048643,7.785575694631092,18.2
péter burcsi,florian prorok,5.0,1.0,4.0,0.17652993814432758,0.10016873617366981,0.15743963765166313,4.66476151587624,8.983154806567864,18.2
nazari shapar,lotfullah yusufi,-35.0,-16.0,19.0,0.05862559200021506,0.08247437366185564,0.06458778741562521,16.05739704933524,11.1249784096572,6.6
saso poljansek,jiří borovička,-24.0,2.0,26.0,0.058085362041913224,0.07100949669917365,0.061316395706228335,16.21604144049959,13.082623402281305,2.8
mohammad reza asghary,sabry ghoneim,-31.0,-34.0,3.0,0.051773176526458964,0.081112813942954,0.05910808588058272,18.315021157508937,11.328508300837548,-0.6
bernhard pilsz,molnár gergely,-25.0,-11.0,14.0,0.2240092377397959,0.10490520600195806,0.19423322980533644,3.4641016151377544,8.532415388244269,8.0
nora barta-boncz,clarissa steiner,-24.0,-15.0,9.0,0.08125697902934449,0.09215036233054381,0.08398032485464432,11.306635220082056,9.851829278901747,24.4
pauline cavé,alina reissenauer,33.0,39.0,6.0,0.06540882496354303,0.08215832949599827,0.06959620109665685,14.288456879593403,11.171620408235144,19.2
piotr ostaszyk,oliver bodem,16.0,1.0,15.0,0.08477237505203031,0.09445055294765761,0.08719191952593713,10.796295661012625,9.587550509674386,-16.2
stefan urban,keith lesser,12.0,9.0,3.0,0.04893313775668899,0.05729601961397182,0.051023858221009695,19.43604898121015,16.45321938133634,-10.8
andreas kotala,nikola mikac,-14.0,-7.0,7.0,0.05380948641228622,0.10134473392573909,0.06569329829064943,17.58408371226661,8.867310922467421,5.0
oliver bodem,thomas mambrini,-6.0,-13.0,7.0,0.07314632269469619,0.09585757664551331,0.07882413618240047,12.671227249165726,9.432143550822863,-25.8
piotr ostaszyk,bernhard pilsz,-23.0,-26.0,3.0,0.04717201443912569,0.10262094556271571,0.061034247220023194,20.199009876724155,8.744599355585361,-11.0
mostafa kazemi,miłosz dużyński,-18.0,-21.0,3.0,0.08245149946755816,0.08919349934955272,0.0841369994380568,11.128342194594845,10.211579400881694,-17.4
patrik pluskal,bartosz panek,10.0,19.0,9.0,0.05743102769094841,0.12142426111980971,0.07342933604816373,16.412190591142913,7.235586453462515,-5.2
lena hauser,annemarie del favero,-30.0,-25.0,5.0,0.055156922733863654,0.11306050441423357,0.06963281815395614,17.130090484291085,7.844821674739554,-18.6
morteza panahi,mortesa nurie,-8.0,-10.0,2.0,0.061262553667674774,0.0904405679183933,0.0685570572303544,15.323185047502363,10.056984968320013,3.0
balázs döbörhegyi,markus perschinka,-9.0,-17.0,8.0,0.0964106357794563,0.09297802572982353,0.0955524832670481,9.372299611087985,9.755229444275468,-5.6
romy nothegger,karolin radl,12.0,39.0,27.0,0.07104711286740953,0.10117167185889403,0.07857825261528065,13.075167302944921,8.88418973044864,15.8
saso poljansek,christoph steckermeier,3.0,-2.0,5.0,0.07908425930466352,0.09996804792630702,0.0843052064600744,11.64474130240771,9.003196228630625,2.0
pauline cavé,clarissa steiner,42.0,47.0,5.0,0.14595353596062327,0.09295830242739828,0.13270472757731702,5.851495535331117,9.757511420574982,18.6
istván sági,mehdi bahrami,38.0,18.0,20.0,0.05690785699712497,0.09538703014933682,0.06652765028517793,16.572265988693278,9.483605563926371,-16.6
šimon borovička,bruno gallert,16.0,11.0,5.0,0.06297954225230457,0.09137732140158412,0.07007898703962445,14.878171930717832,9.9436344233074,3.8
máté horváth,henri widu,17.0,18.0,1.0,0.22577004088256966,0.10175778237390669,0.1947669762554039,3.4292856398964493,8.827258187737646,21.2
alina reissenauer,sandra ettenauer,10.0,24.0,14.0,0.1241607226296013,0.06592629107151571,0.1096021147400799,7.05407683541936,14.168455311936436,16.2
miłosz dużyński,matthias windbacher,-8.0,-18.0,10.0,0.054222651656549645,0.07941282375544995,0.06052019468127472,17.442476888332116,11.592424657753995,1.6
oliver bodem,bartosz panek,-21.0,-12.0,9.0,0.04828136372312384,0.1185463374625268,0.06584760715797458,19.71192532453388,7.435519995007065,3.2
leon borchert,fynn borchert,8.0,18.0,10.0,0.040845068733012024,0.12077060214072384,0.060826452084939975,23.482759633399137,7.2801607533163075,-6.4
luis wiesner,daniel kürzl,25.0,30.0,5.0,0.039925544633605814,0.05581368688214779,0.043897580195741304,24.046621384302618,16.916752249524905,17.4
andreas kotala,markus perschinka,19.0,2.0,17.0,0.11062068662628396,0.10837538632856523,0.11005936155185428,8.039900496896713,8.227187407371883,15.6
balázs döbörhegyi,christoph steckermeier,35.0,22.0,13.0,0.04801866248973069,0.11584970741690932,0.06497642372152534,19.825236442474022,7.6318733322415,22.6
lotfullah yusufi,sabry ghoneim,8.0,-12.0,20.0,0.06316163001913848,0.08818250131465058,0.0694168478430165,14.832396974191326,10.340118335176559,-7.0
clarissa steiner / martin strassnig,ildiko kovacs/ alizada murtaza,29.0,33.0,4.0,0.05400819894260645,0.17954398225668486,0.08539214477112606,17.515707236649053,4.569665924922792,-12.0
nazari shapar,mohammad reza asghary,-3.0,-4.0,1.0,0.05305532565139968,0.1345851644117307,0.07343778534148243,17.848249213858487,6.430239464884423,7.2
romeo sam,robin sam,-24.0,22.0,46.0,0.05152907218398361,0.1311713764745527,0.07143964825662588,18.40652058374966,6.6236144414783995,4.0
marcel weigl / martin hörzweber,sebastian eggert / alexander hohlrieder,32.0,35.0,3.0,0.053143869172848156,0.179375794290879,0.08470185045235587,17.81684596105607,4.574888205809877,4.6
jonas borovička,michal fojtík,-52.0,-40.0,12.0,0.09254014856772816,0.08394387554140888,0.09039108031114833,9.80612053770501,10.91272136949059,-21.2
leon steiner,péter burcsi,-14.0,-14.0,0.0,0.07457303036595331,0.09192669294114524,0.0789114460097513,12.409673645990857,9.87823316607545,-21.0
lena hauser,tugsjargal dashzeveg,-3.0,7.0,10.0,0.09621291669708737,0.08330515531102892,0.09298597635057276,9.393614852653903,11.004059007709554,-8.4
daryna hnatiuk,kathrin widu,-20.0,-17.0,3.0,0.0691086599001673,0.11138432260885119,0.07967757557733827,13.46996659238619,7.977924151064817,-9.4
christian schupp,molnár gergely,-16.0,-15.0,1.0,0.04599752758200545,0.12743943878972072,0.06635800538393427,20.740298937093456,6.846864436134507,-9.2
sylvain ternon,bastian böhm,35.0,21.0,14.0,0.10449632957276946,0.08343089902173208,0.09922997193501011,8.56971411425142,10.985966970576692,24.4
stefan urban,michał kurek,-35.0,-6.0,29.0,0.06549282914802357,0.07938185757222929,0.06896508625407499,14.268847185389575,11.597336854836174,-4.0
matthias windbacher,julien castel,-11.0,-15.0,4.0,0.05292961335090875,0.11769224757757626,0.06912027190757564,17.89301539707603,7.496736366096288,-11.2
simon vaclahovsky,nicolas lenggenhager,11.0,6.0,5.0,0.1069261955661495,0.07924100921488397,0.10000489897833312,8.35224520712844,11.619728217850213,8.8
matěj volf,leon sam,11.0,19.0,8.0,0.045164204240655585,0.07695244650748291,0.05311126480736242,21.14142852316276,11.995038434583874,17.2
leonhard prager,nikola mikac,1.0,2.0,1.0,0.0600926442161128,0.08163532956298862,0.06547831555283176,15.640971836813721,11.249598370622302,-1.4
matthias windbacher,christian börner,30.0,20.0,10.0,0.07662896161659954,0.08595563132791256,0.0789606290444278,12.049896265113654,10.63390908252532,33.0
keith lesser,piotr ostaszyk,21.0,22.0,1.0,0.08739561260426963,0.09604756744512835,0.08955860131448432,10.44222198576529,9.411507824717129,29.6
péter burcsi,istván sági,27.0,38.0,11.0,0.03957238669253083,0.08871286135413772,0.05185750535793256,24.270146270675834,10.272322690709359,8.6
marc-andré rauber,jiří borovička,-28.0,-33.0,5.0,0.07323092244059498,0.10202116149126475,0.08042848220326243,12.655433615645101,8.801888014043262,-16.8
daryna hnatiuk,romy nothegger,-37.0,-39.0,2.0,0.03532311825670393,0.1062764942745786,0.0530614622611726,27.310071402323356,8.409418393274953,-18.4
lena hauser,karolin radl,-21.0,-26.0,5.0,0.05441244915941119,0.117913453661284,0.07028770028487939,17.378147196982766,7.480796456633196,-12.0
leon steiner,leon sam,-20.0,-29.0,9.0,0.2063099139372659,0.09023436937926337,0.17729102779776523,3.847076812334269,10.08225177256914,-18.0
matěj volf,leonhard prager,-24.0,17.0,41.0,0.17626336747692753,0.09986383441567977,0.1571634842116156,4.673328578219168,9.013635124779352,19.6
pauline cavé,sandra ettenauer,37.0,46.0,9.0,0.08509375257044056,0.06984065031142905,0.08128047700568769,10.75174404457249,13.31830882932594,27.0
nora barta-boncz,alina reissenauer,-15.0,-16.0,1.0,0.04396059740340092,0.14396746403648794,0.06896231406167268,21.7476435505091,5.946013855926186,-1.2
thomas mambrini,patrik pluskal,-24.0,-3.0,21.0,0.05140260277734609,0.09034248378611093,0.0611375730295373,18.454267799075637,10.068989450938009,-0.2
markus perschinka,saso poljansek,26.0,21.0,5.0,0.10056040392403998,0.07352356946493599,0.09380119530926398,8.94427190999916,12.601080677630978,28.0
keith lesser,matthias windbacher,1.0,3.0,2.0,0.05517824720877206,0.08046550217223712,0.06150006094963832,17.123083834403193,11.427686064265046,-9.0
oliver bodem,miłosz dużyński,-26.0,-13.0,13.0,0.03926631549939566,0.10889302160548774,0.056672992025918675,24.46712079505883,8.183324929883334,-9.4
jiří borovička,péter burcsi,-17.0,-20.0,3.0,0.05588162588086872,0.09523443047678914,0.06571982702984883,16.894969665554303,9.500404055482049,-12.6
marc-andré rauber,istván sági,-22.0,-23.0,1.0,0.05157529725458581,0.09237504903888327,0.061775235200660174,18.389127222356148,9.82543403662034,-14.2
karolin radl,romy nothegger,-26.0,-31.0,5.0,0.05100082655364619,0.09469642902275771,0.06192472717092407,18.607525359380812,9.560060292872048,-23.4
lena hauser,daryna hnatiuk,39.0,31.0,8.0,0.032589199106712076,0.11659720846948175,0.05359120144740449,29.68501305372797,7.576534662592207,6.0
fynn borchert,máté horváth,-22.0,-18.0,4.0,0.06943724778387886,0.0650000725161501,0.06832795396694667,13.401492454200763,14.384598221048709,-15.0
michał kurek,leonhard prager,-13.0,-17.0,4.0,0.04579084582266127,0.07692550466725395,0.05357451053380944,20.83842604420977,11.999589724182664,-8.4
oliver bodem,christoph steckermeier,23.0,25.0,2.0,0.03431080576824365,0.12347505145673415,0.05660186719036628,28.145337091603647,7.098802051120437,10.8
tugsjargal dashzeveg,kathrin widu,-3.0,-1.0,2.0,0.07104711286740951,0.11842319351213038,0.08289113302858973,13.075167302944923,7.444291783919572,-14.2
mehdi bahrami,henri widu,-22.0,-28.0,6.0,0.06049381734660176,0.12108174318636715,0.0756407988065431,15.53061492665374,7.258883409539417,2.0
istván sági,roshan mishra,1.0,-4.0,5.0,0.0811637099596408,0.10629663092129099,0.08744694020005335,11.320777358467925,8.407635889612209,-21.2
patrik pluskal,markus perschinka,-2.0,-4.0,2.0,0.057270938934811826,0.09038248228722662,0.06554882477291551,16.460862674841803,10.064090902284567,-10.2
thomas mambrini,saso poljansek,22.0,24.0,2.0,0.07748153490274064,0.08608658125288912,0.07963279649027777,11.906300852909775,10.616212253363695,23.8
leon steiner,christian schupp,-21.0,-21.0,0.0,0.06175849961647674,0.11017360740622373,0.07386227656391349,15.192103211866355,8.07658397998058,-8.0
péter burcsi,molnár gergely,-31.0,-13.0,18.0,0.06070226852502835,0.08348020010852521,0.06639675142090257,15.473848907107758,10.978888391498687,-3.6
bastian böhm,nicolas lenggenhager,-29.0,-11.0,18.0,0.06698646775743067,0.08318272724071037,0.07103553262825059,13.92838827718412,11.021726543134921,-7.0
sylvain ternon,simon vaclahovsky,15.0,12.0,3.0,0.3016438946234048,0.07381462859035988,0.24468657811514358,2.3151673805580453,12.547450134167567,2.2
mohammed ezzi,hemanya gupta,-31.0,-20.0,11.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
tushar paharia,yash sanjay bawle,13.0,0.0,13.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
vvenkat s,murtaza faquih,-20.0,-15.0,5.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
mahesh chhabria,desai chetan,38.0,29.0,9.0,0.036403872292186154,0.12126169321761146,0.057618327523542484,26.469605210505126,7.246627384671591,-12.6
vikramaditya chaufla,rohit chavan,57.0,41.0,16.0,0.0547425971036462,0.1049370593833071,0.06729121267356142,17.2673101553195,8.52952184744635,15.2
skand swarup,rahil fazelbhoy,9.0,11.0,2.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
vishal jatia,akshay jalan,-19.0,-14.0,5.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
vineet baya,rajesh hedaoo,59.0,43.0,16.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
satyajit chatterjee,sanjay mahadev bawle,-48.0,-52.0,4.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
charvi singh,sarvapriya jhawar,18.0,18.0,0.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
neelesh dhamnaskar,murtaza faquih,37.0,29.0,8.0,0.04257937161333395,0.056284816173489814,0.04600573275337292,22.485550916088314,16.766780954167896,-8.0
tushar paharia,roshan mishra,-4.0,-15.0,11.0,0.059023527834980674,0.07181152048139446,0.06222052599658412,15.942396306703706,12.92534224726642,-1.8
abhinav sinha,manas khuchandani,30.0,20.0,10.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
mohammed aliasger vaziri,nakul bali,-43.0,-40.0,3.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
soli colah,taher haji,-23.0,-17.0,6.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
chandrashekhar pitre,vineet baya,23.0,26.0,3.0,0.025213956664706855,0.048399887093577364,0.031010439271924484,38.66057423267275,19.661205222784485,-22.4
