p1_name,p2_name,y_true,y_pred_catboost,abs_error,consistency_confidence,neighbor_target_std,mean_neighbor_distance,local_mean_target
carsten krog,magnus edby,-13.0,-19.0,6.0,0.07958320153540802,11.565465835840769,2.742862294359008,-18.2
taavi suorsa,ryan bezer,11.0,7.0,4.0,0.07175264067706771,12.936769303036982,3.032792828901738,-10.2
mark de bruin,werner seel,-22.0,-25.0,3.0,0.06702516140819803,13.919770113044253,6.045364878068559,-1.2
clément drancourt,kai elsäßer,-14.0,-2.0,12.0,0.03286019534769017,29.431955422635447,2.8955420730277157,-5.4
emeric lardet,jan astrup,12.0,4.0,8.0,0.04830503298284844,19.701776569639602,2.692402087175252,16.2
keith lesser,peter barton,-3.0,-6.0,3.0,0.1104991335266339,8.049844718999243,3.8465078000637503,-13.0
yann leutwiler,christian andersen,12.0,18.0,6.0,0.09067859491138348,10.02796090937734,1.5895472209517174,-17.8
anders krog,steven bühler,-18.0,-6.0,12.0,0.06637655343433141,14.065560778013793,3.3290970107177835,-14.6
anthony duthuillé,joerg kanonenberg,-30.0,-34.0,4.0,0.19006148895877056,4.261455150532504,6.386616237198574,-22.8
léon mamié,luke griffiths,-22.0,-21.0,1.0,0.1181019335470743,7.467261881037787,5.549945335330543,-28.8
leon griffiths,matthew davidson,23.0,15.0,8.0,0.060474975822727414,15.535765188750762,2.4525627180231697,23.2
james langworthy,dave edgar,-18.0,-9.0,9.0,0.03899445029553233,24.64467488119898,1.3428554421933847,-11.8
henrik mustonen,nicolas lenggenhager,20.0,7.0,13.0,0.06501721287559786,14.38054240979804,8.771792351416362,6.0
pekka kainulainen,bruno scherrer,30.0,32.0,2.0,0.04183527174536677,22.903274875004232,1.6094610426006164,-11.8
kevin still,michel terbraak,-26.0,-11.0,15.0,0.05330311226127293,17.76063061943466,1.3313356295840901,11.6
noah mamié,ross wilson,26.0,11.0,15.0,0.046789031313870515,20.37253052519495,1.9440079256005063,18.6
mark de bruin,marc-andré rauber,31.0,22.0,9.0,0.07074032116424821,13.13620949893842,4.464195774966141,19.8
korbinian heim,carsten krog,19.0,21.0,2.0,0.07081663690982344,13.120975573485381,1.7339911871293843,-13.8
kirsten i. kaptein,jo shelley,10.0,6.0,4.0,0.10500991486690404,8.522910301065007,3.4723890217463174,-11.4
holly ranson,pauline cavé,-6.0,-13.0,7.0,0.046470001061539305,20.51925924588897,2.5456574375796412,11.4
samuel worobel,mark van der heide,51.0,40.0,11.0,0.08163339350382437,11.249888888340186,8.520277054939248,24.2
peter barton,juho vuorinen,-17.0,-11.0,6.0,0.10553145172454596,8.475848040166836,3.475959769733212,-3.4
daniel austin,marc langholz,19.0,22.0,3.0,0.07357235967858439,12.592060990957755,3.304433107856776,17.8
rachid bech-azeddine,magnus edby,-21.0,-12.0,9.0,0.0713580350914585,13.013838787997953,2.921623319303613,-9.2
jaakko nissinen,jacob pye,17.0,22.0,5.0,0.04279714304605166,22.36604569431083,1.3516384980622775,2.4
manfred grab,keith lesser,-22.0,-22.0,0.0,0.060797749595446954,15.447977213862014,2.451534049917988,9.4
kate marian russell,störte becker,5.0,2.0,3.0,0.04314535498534467,22.17746604100658,2.5770550428669106,0.6
giovanni gentile,michel terbraak,9.0,20.0,11.0,0.05906728201215343,15.929846201391904,6.421276346935057,11.2
satarra thaker,victoria t,28.0,17.0,11.0,0.07034751687022248,13.215142829345433,2.663543166304742,42.4
pekka kainulainen,kristian achenbach,13.0,12.0,1.0,0.0631293795259593,14.840485167271318,1.175316703427346,13.6
phet phanouvong,raphaela schlegel,2.0,11.0,9.0,0.036217087795644316,26.611275805567836,2.304746776806195,11.8
elma vuorinen,holly clayton,19.0,24.0,5.0,0.04945397362602959,19.22082204277434,1.115726853575234,4.4
tom watson,harry harrison,-8.0,0.0,8.0,0.05618729150262076,16.79761887887685,2.2373719040768787,-27.2
holly ranson,jo shelley,26.0,8.0,18.0,0.14537471342907113,5.878775382679628,3.063919231351144,-12.8
kirsten i. kaptein,pauline cavé,-20.0,-25.0,5.0,0.0587114007930982,16.032467059064867,3.092435955708503,-1.4
clément drancourt,marc-andré rauber,44.0,31.0,13.0,0.047764850345584156,19.935897271003377,3.955487696908468,30.6
keith lesser,giovanni gentile,16.0,10.0,6.0,0.05246617152156137,18.059900331950892,3.5018047592439343,-12.8
volker sach,jan astrup,6.0,10.0,4.0,0.06307574076717226,14.853955702101711,3.4276702391038087,5.4
pekka kainulainen,juho vuorinen,22.0,24.0,2.0,0.0838560343612549,10.92520022699813,1.5023435164499492,9.2
michel terbraak,mark van der heide,50.0,34.0,16.0,0.1393266438264855,6.1773780845922,2.866919926102809,29.8
julian clapp,werner seel,-10.0,-24.0,14.0,0.07064907534250336,13.154466921924278,2.033236382531501,-16.6
martyn langston,carsten krog,-20.0,-9.0,11.0,0.1267801495066543,6.887670143089026,1.9069996698644247,8.6
istván sági,mark de bruin,2.0,7.0,5.0,0.06409693590365309,14.601369798755183,3.6525262349524126,-11.0
giovanni gentile,samuel worobel,-14.0,3.0,17.0,0.19500956908416825,4.127953488110059,8.345580211737595,-4.6
james langworthy,bruno scherrer,-13.0,-27.0,14.0,0.051203340679520835,18.52997571504075,1.8776812212956269,-24.8
lucas steyer,noah mamié,-14.0,-4.0,10.0,0.10354170266042922,8.657944328765344,2.7611260521755154,14.2
jan astrup,rachid bech-azeddine,-26.0,-27.0,1.0,0.03538725683230192,27.25876005984131,2.325452327135952,-13.6
dave edgar,pekka kainulainen,-21.0,-24.0,3.0,0.05655939824554333,16.680527569594435,1.9868869518753633,-10.4
leon griffiths,luke griffiths,-17.0,-2.0,15.0,0.05439201649741265,17.385051049680584,1.930697403343697,17.6
joerg kanonenberg,henrik mustonen,-3.0,6.0,9.0,0.053162901608837916,17.81010948871455,4.277326274339156,-10.0
volker sach,magnus edby,-18.0,-24.0,6.0,0.0446708228453968,21.38597671372528,1.7607080608724313,-12.8
marc langholz,mark van der heide,34.0,29.0,5.0,0.1002006244130771,8.979977728257458,6.364741925412528,29.6
kate marian russell,satarra thaker,-12.0,-17.0,5.0,0.05845512023433179,16.107141273360707,2.6653111078361893,7.6
taavi suorsa,jon spinks,15.0,23.0,8.0,0.03949518912899505,24.31953946932384,3.0417653927275388,-4.4
kai elsäßer,mark de bruin,6.0,20.0,14.0,0.05777172237849091,16.30950643030009,6.528815990136654,10.0
korbinian heim,peter barton,12.0,16.0,4.0,0.05791964064758676,16.26530048907797,3.505439989010456,4.2
elma vuorinen,raphaela schlegel,26.0,40.0,14.0,0.07543046607367764,12.25724275683565,3.2978162416571037,19.4
christian andersen,marc-andré rauber,15.0,8.0,7.0,0.07004988256231952,13.275541420220872,3.4448457042314593,15.4
störte becker,victoria t,7.0,0.0,7.0,0.0871335112446399,10.476640682967036,4.707779171897323,9.2
james vincent,istván sági,-13.0,-1.0,12.0,0.09174737048053264,9.899494936611665,2.7016331815341963,12.0
daniel austin,annu suchded,35.0,38.0,3.0,0.06400709043574858,14.62326912834473,2.8396960973581207,12.6
yann leutwiler,clément drancourt,-42.0,-19.0,23.0,0.05498019345161091,17.188368159892317,1.3806402902750554,-13.6
carsten krog,keith lesser,6.0,14.0,8.0,0.09386133089932468,9.654014708917737,4.347442847252083,6.0
holly clayton,phet phanouvong,-4.0,-5.0,1.0,0.03267829546239388,29.601351320505625,1.7953769101484176,10.4
pauline cavé,jo shelley,33.0,36.0,3.0,0.044207959810582606,21.62036077404815,2.5183120804207517,11.6
kirsten i. kaptein,holly ranson,-22.0,-12.0,10.0,0.08211157542744188,11.178550889985697,2.967977591269155,3.2
ryan bezer,jordan marcus,26.0,24.0,2.0,0.045912079501849556,20.78076033257686,2.75977871036464,27.6
stuart vincent,jaakko nissinen,28.0,6.0,22.0,0.06318315844580749,14.82700239428051,1.9664559951273837,15.4
volker sach,kai elsäßer,2.0,10.0,8.0,0.057994035928312135,16.243152403397563,2.4402064811293505,-3.4
harry harrison,emeric lardet,14.0,19.0,5.0,0.040008002434160576,23.99499947905813,3.2359032391173876,-6.2
taavi suorsa,korbinian heim,-25.0,-10.0,15.0,0.07004988256231952,13.27554142022087,1.913571316487123,-9.6
tom watson,jan astrup,25.0,9.0,16.0,0.08531010988894495,10.721940122944169,2.120774870176245,-4.2
leon griffiths,joerg kanonenberg,27.0,28.0,1.0,0.2240092377397959,3.4641016151377544,4.328057939755818,26.0
jon spinks,peter barton,14.0,-7.0,21.0,0.12477741009751188,7.014271166700073,3.1574426746888924,-10.0
michel terbraak,marc langholz,-6.0,-11.0,5.0,0.047362664631874815,20.113676938839404,2.8107378034851545,-1.2
istván sági,daniel austin,-32.0,-19.0,13.0,0.05163325710033943,18.36736235827017,4.67690561494886,-21.2
marc-andré rauber,carsten krog,-23.0,-38.0,15.0,0.08852981086654285,10.295630140987,9.950183896811573,-26.0
luke griffiths,henrik mustonen,20.0,17.0,3.0,0.1020408163265306,8.8,5.010938148219008,2.6
gunnar borg,olivier soubeyrand,9.0,21.0,12.0,0.04774197888948487,19.945926902503178,2.3004237758260473,19.6
adrian ng,adit patel,-24.0,-27.0,3.0,0.08792722311362056,10.373041983911952,7.16998443311094,-26.0
mohammed tarik koubaa,adrian ng,39.0,42.0,3.0,0.04644056212158097,20.53290042833696,9.83217532087777,47.0
samuel k s li,adit patel,-11.0,-1.0,10.0,0.05249057613370927,18.051038751274124,2.156188700017098,-7.4
bob tink,per franklin nielsen,-52.0,-32.0,20.0,0.1042424550188953,8.593020423576334,7.866096611905317,-23.4
ray ryan,varun motasha,-40.0,-28.0,12.0,0.035630495975930675,27.06584563615185,3.589104833380541,-21.2
gourav rakshit,gunnar borg,28.0,33.0,5.0,0.059600203011182504,15.778466338652818,2.962763025364925,19.2
frank kleiber,kevin ho ching ng,-44.0,-8.0,36.0,0.058668448354801374,16.044936896105263,6.66973455828474,-11.4
christian börner,adrian ng,9.0,14.0,5.0,0.09140919132751883,9.939818911831342,4.866491160973981,5.0
mohammed tarik koubaa,tsz chung chan,23.0,25.0,2.0,0.06622672085749066,14.099645385611653,5.0740086876796715,21.0
ray ryan,olivier soubeyrand,7.0,2.0,5.0,0.05803549326405573,16.230834852218784,2.460539211884895,-26.6
mandrin mouchet,kevin ho ching ng,-12.0,-28.0,16.0,0.03679052813267155,26.180909075125715,2.075516993615671,-5.4
mohammed tarik koubaa,christian börner,44.0,40.0,4.0,0.09019071228994435,10.087616170334794,5.005891272843646,39.2
mandrin mouchet,frank kleiber,27.0,-2.0,29.0,0.04772370575581395,19.95394697797907,4.139846507318029,17.2
gourav rakshit,olivier soubeyrand,42.0,31.0,11.0,0.06362951248523716,14.715977711317723,7.0749960416932325,28.2
adrian ng,samuel k s li,-31.0,-37.0,6.0,0.04117881863833008,23.284329494318705,3.3962136033669026,-9.8
varun motasha,olivier soubeyrand,39.0,27.0,12.0,0.0448661975788949,21.288494545176274,3.8899139522297013,18.0
ray ryan,samuel k s li,-32.0,-37.0,5.0,0.07524548918015045,12.289833196589774,2.544928245505233,-27.6
mohammed tarik koubaa,christian börner,44.0,40.0,4.0,0.09019071228994435,10.087616170334794,5.090077951959342,39.2
varun motasha,adit patel,-19.0,-25.0,6.0,0.04557109529868711,20.943734146517425,2.040898084190224,1.4
olivier soubeyrand,adrian ng,-12.0,1.0,13.0,0.07077081709297481,13.130118049735882,4.508347045897041,12.0
mandrin mouchet,tsz chung chan,26.0,2.0,24.0,0.05771451011284396,16.32666530556684,1.9479833324753417,33.8
kevin ho ching ng,mohammed tarik koubaa,-9.0,-9.0,0.0,0.058797595373025355,16.007498243010993,3.6402821328749626,-2.6
gourav rakshit,samuel k s li,18.0,6.0,12.0,0.12081143493964783,7.277362159464101,3.465505995930255,38.2
gunnar borg,ray ryan,20.0,24.0,4.0,0.04399262313927742,21.731083728153088,3.7936632842109184,12.4
henri pelkonen,jari-pekka malinen,39.0,20.0,19.0,0.048253007260856136,19.724096937502612,0.0,-13.4
rami halme,david chelly,-27.0,-32.0,5.0,0.07904132777458894,11.651609330903607,4.5438483143995025,-11.2
jaakko larva,markus anttila,42.0,33.0,9.0,0.048253007260856136,19.724096937502612,0.0,-13.4
jaakko nissinen,sami ilva,-11.0,-4.0,7.0,0.03876696125479297,24.795160818191924,1.298965353832084,-11.0
seppo raiski,leo karppanen,-2.0,-6.0,4.0,0.09250523703007747,9.810198774744576,2.378158113440816,-5.4
felix suominen,kim ljungberg-jensen,-21.0,-19.0,2.0,0.07205707368117083,12.877888025604198,1.5223469293587701,-4.4
eero kilpeläinen,petri jalanko,30.0,34.0,4.0,0.048253007260856136,19.724096937502612,0.0,-13.4
seppo raiski,esko kumpulainen,37.0,42.0,5.0,0.1022783180299405,8.777243302996677,4.658350950803685,26.6
pekka tennilä,ahti antikainen,-2.0,-1.0,1.0,0.10775749878321166,8.280096617793781,1.725315205569848,10.8
kyosti alaruikka,toni ruokanen,-16.0,-19.0,3.0,0.057302847419311055,16.451139778143034,1.9324294868398149,4.6
mikko nissinen,samuel k s li,9.0,0.0,9.0,0.05142552670755255,18.445595680270127,1.2436665741597164,-6.6
elma vuorinen,louna penttinen,22.0,21.0,1.0,0.05516402809141234,17.127755252805315,1.149220502519285,-9.2
janina tujula,sari nissinen,-14.0,-20.0,6.0,0.05964528090165248,15.765785740013088,1.5355639781139403,-21.2
david chelly,samuel k s li,-11.0,0.0,11.0,0.04858703074699012,19.5816240388789,4.036647817659047,-8.4
lucas steyer,jesse kiljunen,-12.0,-10.0,2.0,0.04341995088026208,22.03088740836374,1.8858276847923805,4.8
noah mamié,joel pennanen,22.0,9.0,13.0,0.03588655221756365,26.865591376331174,2.3559449847934095,10.8
mohammed tarik koubaa,jesper hedlund,-16.0,-21.0,5.0,0.04616163590305916,20.663010429267075,2.6560165740485377,3.8
pekka kainulainen,léon mamié,-31.0,-3.0,28.0,0.09202072547566634,9.867117106835208,4.53576066152741,-2.2
timo räisänen,henri pelkonen,-31.0,-12.0,19.0,0.06569822633524619,14.22111106770494,2.505487556074806,-2.6
jaakko larva,david chelly,-20.0,-7.0,13.0,0.07688366035095631,12.006664815842909,2.839912848149323,6.8
walle vuorinen,sami ilva,-9.0,-13.0,4.0,0.04910156533808236,19.365949499056327,1.7911472077565826,-0.6
linnea koskinen,heli mäkelä,-21.0,-5.0,16.0,0.06148916719551272,15.26302722267113,3.4689376234512665,-17.2
kaisu anttila,holly ranson,1.0,-19.0,20.0,0.07049780015667442,13.184839779079608,3.508537210809466,-8.4
anna-klara ahlmer,emilia kostiainen,48.0,46.0,2.0,0.04915643655536584,19.343215865000317,8.692888239316066,51.8
ahti antikainen,mr hubert fromlet,34.0,54.0,20.0,0.050806264328958725,18.68261223705079,18.385123971468428,44.6
eero kilpeläinen,kim ljungberg-jensen,-23.0,5.0,28.0,0.06153877194924254,15.249918032566601,2.2063332432479483,9.2
markus anttila,rami halme,-10.0,-9.0,1.0,0.08605308083972632,10.620734437881403,1.4504734142118654,11.0
leo karppanen,anton monnberg,-9.0,-3.0,6.0,0.13559412159948767,6.374950980203691,2.0307965207476473,21.6
petri jalanko,felix suominen,-2.0,0.0,2.0,0.040944900947943466,23.423065555131764,1.2906322948058793,-10.6
mikko nissinen,toni ruokanen,-33.0,-12.0,21.0,0.04722940588796632,20.173249614278806,1.3780935569927433,-7.8
elma vuorinen,sari nissinen,26.0,27.0,1.0,0.06071179595842832,15.471263684650973,1.530290171861886,-0.2
janina tujula,louna penttinen,-20.0,-21.0,1.0,0.05621738718539613,16.788091017146648,1.6749666446295979,-9.4
jesse kiljunen,luka penttinen,4.0,2.0,2.0,0.08104758722520142,11.338430226446693,2.1713033438358744,-4.8
nicolas lenggenhager,noah mamié,2.0,-1.0,3.0,0.041619946986997974,23.026940743398807,2.831553145206768,-8.4
jesper hedlund,simon vaclahovsky,3.0,-9.0,12.0,0.20286541141812325,3.9293765408777004,5.307580904468391,-10.4
rené lindberg,léon mamié,15.0,7.0,8.0,0.049638244638469504,19.14575671003891,6.127100352163554,-7.2
pekka kainulainen,mohammed tarik koubaa,10.0,8.0,2.0,0.06054099997087848,15.517731793016658,2.699431920001959,2.0
markus anttila,petri jalanko,-27.0,-35.0,8.0,0.038711320109593286,24.83223711227001,1.4025923327637966,4.6
joel pennanen,lucas steyer,7.0,-14.0,21.0,0.05061395091867908,18.757398540309367,1.9275317892243962,-12.4
anna-klara ahlmer,fabienne dony,16.0,22.0,6.0,0.08013670756978734,11.478675881825396,2.5921701789425238,25.2
heli mäkelä,kaisu anttila,-20.0,-9.0,11.0,0.04017988964515453,23.888072337465825,4.219167942453953,2.6
linnea koskinen,holly ranson,-36.0,-27.0,9.0,0.07819751828525008,11.7881296226331,4.390708283454356,-21.2
pekka tennilä,esko kumpulainen,31.0,33.0,2.0,0.05941200905996892,15.831613941730641,3.084644180571515,12.6
seppo raiski,mr hubert fromlet,57.0,48.0,9.0,0.08448105245031994,10.836973747315254,24.319909604153516,51.6
kyosti alaruikka,kimmo pennanen,17.0,26.0,9.0,0.04800006453794748,19.83330532210907,2.4432495186907968,-5.8
esko kumpulainen,mr hubert fromlet,33.0,42.0,9.0,0.15217560954972198,5.571355310873647,10.966986901792785,52.4
noah mamié,luka penttinen,-6.0,-1.0,5.0,0.043745389833051214,21.859551687992138,3.7028216245338803,-3.4
léon mamié,simon vaclahovsky,-6.0,5.0,11.0,0.06472528149446946,14.449913494550755,8.189996282949123,-11.0
timo räisänen,jaakko larva,-13.0,-23.0,10.0,0.04847171499715634,19.630588376307013,2.3644213091815818,-26.2
walle vuorinen,eero kilpeläinen,-13.0,-20.0,7.0,0.06016666399923173,15.620499351813308,1.3680418688441303,-31.0
victoria t,janina tujula,16.0,18.0,2.0,0.05189066504293353,18.271288952889996,2.2433240283674896,-7.6
sari nissinen,louna penttinen,-20.0,-15.0,5.0,0.10475214113948636,8.5463442476886,1.3718111909096433,15.6
nicolas lenggenhager,jesse kiljunen,-3.0,9.0,12.0,0.04646158413085313,20.523157651784484,3.7358926743773373,-5.0
rené lindberg,jesper hedlund,29.0,19.0,10.0,0.05183769452055966,18.29098138427788,3.859523682112814,2.8
david chelly,kyosti alaruikka,-7.0,16.0,23.0,0.0688688395210366,13.520355024924458,4.581537862886831,25.0
samuel k s li,kimmo pennanen,13.0,15.0,2.0,0.05394171237676126,17.538529014715003,2.8460716992808113,-9.0
pekka tennilä,mr hubert fromlet,37.0,55.0,18.0,0.1155741936741417,7.652450587883597,15.606725670852452,55.2
ahti antikainen,esko kumpulainen,23.0,26.0,3.0,0.05159845733707651,18.380424369420854,4.586850882263022,18.4
seppo raiski,pekka tennilä,-3.0,18.0,21.0,0.057994035928312135,16.243152403397563,4.343282890465287,7.4
henri pelkonen,david chelly,-4.0,-9.0,5.0,0.08247594646577634,11.124747188138704,3.0138929401933074,-4.2
victoria t,elma vuorinen,-37.0,-33.0,4.0,0.13995964630834837,6.144916598294887,2.9622397578848316,-21.8
noah mamié,léon mamié,-1.0,-1.0,0.0,0.04818703926457555,19.752468200202223,1.9279176411018313,5.2
luka penttinen,simon vaclahovsky,15.0,14.0,1.0,0.08160970962518432,11.253443917308159,8.454152581107403,-21.6
emilia kostiainen,holly ranson,-30.0,-36.0,6.0,0.13629192561547354,6.337191807101944,9.420022068347732,-28.2
fabienne dony,heli mäkelä,26.0,26.0,0.0,0.12057151363073154,7.293833011524188,2.8748973918050784,18.0
joel pennanen,pekka kainulainen,14.0,-13.0,27.0,0.038783943838391934,24.78386571945547,2.099958504149632,-12.6
jari-pekka malinen,rami halme,4.0,5.0,1.0,0.03633398343824442,26.522443326360413,1.8183219166556264,0.4
jaakko nissinen,felix suominen,3.0,4.0,1.0,0.05189066504293353,18.271288952889996,2.8033635743912555,4.4
samuel k s li,kyosti alaruikka,2.0,21.0,19.0,0.09605564509838822,9.410632284814874,1.8589996965283269,6.8
seppo raiski,ahti antikainen,22.0,11.0,11.0,0.05850610231009906,16.09223415191315,3.2784401900365587,4.2
victoria t,sari nissinen,17.0,7.0,10.0,0.07329881958841153,12.642784503423286,2.7940442281925137,-13.4
anna-klara ahlmer,kaisu anttila,33.0,23.0,10.0,0.15473648105059173,5.4626001134990645,3.960052064595608,32.4
nicolas lenggenhager,jesper hedlund,-20.0,-5.0,15.0,0.07297802199152116,12.702755606560334,4.952888365438481,-6.2
jesse kiljunen,rené lindberg,-23.0,-3.0,20.0,0.06356358770858321,14.732277488562316,2.6543983006654113,-9.6
david chelly,kim ljungberg-jensen,4.0,9.0,5.0,0.04404973368646025,21.70161284328886,6.30269219874508,3.2
anton monnberg,toni ruokanen,-12.0,-9.0,3.0,0.03922856059005179,24.491631223746612,2.248770570633251,-1.4
leo karppanen,mikko nissinen,1.0,14.0,13.0,0.04255359388939984,22.49977777668037,1.6691044568607711,7.6
