y_true,y_pred,abs_error,density_confidence,consistency_confidence,combined_confidence,mean_neighbor_distance,neighbor_target_std,local_mean_target
22.0,3.9970179748526284,18.00298202514737,0.3935428312849769,0.0480605307923982,0.22080168103868755,1.541019478705402,19.80709437687216,5.888888888888889
26.0,11.484693136737311,14.515306863262689,0.2907879530468587,0.07455091064005086,0.1826694318434548,2.43893201049789,12.4136523808305,10.88888888888889
-20.0,7.963473351463708,27.96347335146371,0.47618520262232217,0.037694638602843146,0.25693992061258264,1.1000232566931154,25.528971680459996,9.222222222222221
14.0,-23.586781919226652,37.58678191922665,0.25633138534235195,0.050979647637867484,0.15365551649010972,2.9011999980588277,18.61567108316386,-24.88888888888889
-3.0,14.345048405714596,17.345048405714596,0.3399012059184964,0.04128395061987685,0.1905925782691866,1.942031339070289,23.222488036756182,8.222222222222221
-24.0,-2.2529898589073523,21.747010141092648,0.14816793154990324,0.037307051988622206,0.09273749176926271,5.749098739110076,25.804583763546287,-2.111111111111111
26.0,27.751372194383315,1.7513721943833147,0.1359760342565205,0.09000494547598091,0.11299048986625071,6.354237130592347,10.110500592068734,28.333333333333332
-2.0,5.80982682054732,7.80982682054732,0.34374127853321423,0.05205799561281178,0.197899637073013,1.9091647190791905,18.209345043509398,4.555555555555555
15.0,-18.289929987388565,33.28992998738856,0.27969306891867574,0.06205637937716445,0.1708747241479201,2.5753478048852276,15.114378731672845,-17.0
29.0,20.95113600941032,8.04886399058968,0.13922308680374648,0.06404697402022888,0.10163503041198768,6.182716767439825,14.613540144521982,20.666666666666668
-40.0,-3.7028808048375645,36.29711919516244,0.2761319333466125,0.05863225224816424,0.1673820927973884,2.6214572790636193,16.055459438389725,-2.6666666666666665
32.0,23.6109251631459,8.3890748368541,0.16276921843104483,0.08753248155487238,0.1251508499929586,5.143667762486908,10.424330514074594,23.0
-9.0,-8.486638792554507,0.5133612074454934,0.15960561062528425,0.054060496675517856,0.10683305365040105,5.2654439031454885,17.497795275581804,-7.777777777777778
-2.0,-10.22337997098087,8.22337997098087,0.17263360164667943,0.0636624175552696,0.11814800960097452,4.79261505559416,14.707854624462435,-9.11111111111111
-2.0,-0.7281868407631413,1.2718131592368587,0.13452484917546265,0.061803181811539175,0.09816401549350091,6.433570869094126,15.1803967156476,-1.0
41.0,16.12216231728578,24.87783768271422,0.23091892555677937,0.0547929761497492,0.14285595085326427,3.3305242200865672,17.250514395622535,17.555555555555557
33.0,9.841750207983244,23.158249792016754,0.2084849043747547,0.08181449988771713,0.1451497021312359,3.7965103420748636,11.222772263747965,11.777777777777779
25.0,-6.180313025956796,31.180313025956796,0.49365151025016907,0.05415975123729732,0.2739056307437332,1.025720532067708,17.463895737234225,-9.88888888888889
1.0,7.077016652534722,6.077016652534722,0.3284412954301737,0.053029410287223515,0.1907353528586986,2.044684130508793,17.857460314638498,10.0
33.0,21.54831932535558,11.451680674644422,0.29192862004192555,0.09167397854731117,0.19180129929461837,2.425494903022473,9.908220804270202,21.22222222222222
17.0,-11.129230704295695,28.129230704295693,0.3001725987549615,0.04891836099528801,0.17454547987512475,2.3314166721004583,19.44222209522358,-10.666666666666666
-34.0,-21.179134269960066,12.820865730039934,0.33790456986958095,0.03776492482769521,0.1878347473486381,1.959415436097725,25.479597260223912,-17.88888888888889
-8.0,3.6054505156506296,11.60545051565063,0.25440109108811126,0.04315003968095698,0.14877556538453413,2.930800751375914,22.174949719485912,4.777777777777778
-55.0,-18.87356372001943,36.12643627998057,0.39682337264711615,0.08329828317790477,0.24006082791251046,1.5200128544073228,11.00504934614612,-19.0
-8.0,-5.631105568893418,2.3688944311065816,0.21621201893204517,0.050986543357917205,0.13359928114498118,3.6250897842746537,18.61301814441829,-7.666666666666667
-27.0,-8.816690783514005,18.183309216485995,0.33681654426971464,0.043027217603274215,0.18992188093649442,1.9689752983132083,22.241103090149704,-11.0
30.0,6.890645398575299,23.1093546014247,0.17947141477130227,0.05139320167659699,0.11543230822394963,4.571917964062885,18.457826470760075,6.555555555555555
